RideID,PassengerUserID,DriverUserID,DriverID,VehicleID,VehicleType,PickupDistrict,PickupStreet,DropoffDistrict,DropoffStreet,RequestedTime,StartTime,EndTime,DurationMin,DistanceKM,RawFare_BDT,DiscountPercent,DiscountAmount_BDT,FinalFare_BDT,CancellationFee_BDT,Commission_BDT,DriverEarning_BDT,PaymentMethod,PaymentStatus,RideStatus
10270,1197,1108,21,21,Bike,Dhaka,Bell Access Rd 797,Dhaka,Bond Road 483,2024-10-06T21:40:28.117422,2024-10-06T21:46:45,2024-10-06T21:55:45,9,2.81,62.1,0.217,13.46,48.64,0,12.16,36.48,Cash,Paid,Completed
10271,630,1094,39,39,Bike,Chattogram,Green Lane 633,Chattogram,Smith Lane 172,2024-04-23T03:16:40.668767,2024-04-23T03:23:45,2024-04-23T03:30:45,7,2.17,53.7,0.274,14.74,38.96,0,9.74,29.22,Cash,Paid,Completed
10272,1212,269,11,11,Car Plus,Gazipur,Bauer Bazar 211,Gazipur,Taylor Street 258,2024-12-02T08:02:09.640868,2024-12-02T08:08:37,,45,28.44,1063.2,0,0,0,0,0,0,N/A,NoCharge,CancelledByDriver
10273,531,845,49,49,Bike,Dhaka,Wright Access Rd 200,Dhaka,Smith Bazar 282,2024-02-21T11:14:06.835366,2024-02-21T11:23:28,2024-02-21T11:28:28,5,1.67,46.7,0.274,12.82,33.88,0,8.47,25.41,Card,Paid,Completed
10274,902,891,35,35,Bike,Dhaka,Santana Lane 47,Dhaka,Shaw Lane 148,2024-02-12T04:10:19.868277,2024-02-12T04:18:38,2024-02-12T04:38:38,20,7.23,117.3,0,0,117.3,0,29.32,87.98,Card,Paid,Completed
10275,412,631,47,47,Car Lite,Gazipur,Levine Avenue 640,Gazipur,Castaneda Station Rd 245,2024-12-30T22:05:24.359423,2024-12-30T22:10:56,2024-12-30T22:15:56,5,2.26,105.2,0,0,105.2,0,26.3,78.9,Pathao Pay,Paid,Completed
10276,1370,1224,30,30,Bike,Chattogram,Miller Lane 138,Chattogram,Rodriguez Avenue 805,2024-01-15T06:41:11.949614,2024-01-15T06:48:59,2024-01-15T06:49:59,1,0.31,29.1,0,0,29.1,0,7.28,21.82,Cash,Paid,Completed
10277,217,1429,26,26,Car Lite,Dhaka,Mcgee Lane 123,Dhaka,Erickson Lane 758,2024-11-12T17:00:19.109305,2024-11-12T17:06:00,2024-11-12T17:08:00,2,0.92,72.4,0.295,21.38,51.02,0,12.76,38.26,Cash,Paid,Completed
10278,1056,1073,36,36,Bike,Dhaka,Nixon Avenue 181,Dhaka,Moyer Avenue 65,2024-09-23T07:52:41.626082,2024-09-23T07:59:14,2024-09-23T08:07:14,8,2.63,59.3,0.257,15.25,44.05,0,11.01,33.04,Cash,Paid,Completed
10279,888,908,8,8,Bike,Chattogram,Dodson Station Rd 530,Chattogram,Silva Road 428,2024-07-09T10:37:10.860640,2024-07-09T10:44:26,2024-07-09T10:47:26,3,0.95,37.5,0,0,37.5,0,9.38,28.12,Pathao Pay,Paid,Completed
10280,692,558,22,22,Bike,Dhaka,Mcdonald Bazar 517,Dhaka,Moran Highway 308,2024-07-27T06:41:20.743305,2024-07-27T06:48:32,2024-07-27T06:50:32,2,0.68,33.8,0,0,33.8,0,8.45,25.35,Cash,Paid,Completed
10281,38,1105,27,27,Bike,Dhaka,Aguirre Avenue 284,Dhaka,Baker Avenue 434,2024-03-24T11:02:26.363540,2024-03-24T11:07:38,2024-03-24T11:56:38,49,15.22,226.2,0,0,226.2,0,56.55,169.65,Card,Paid,Completed
10282,209,363,28,28,Car Lite,Dhaka,Norris Avenue 707,Dhaka,Braun Highway 783,2024-06-18T06:31:43.844317,2024-06-18T06:41:16,2024-06-18T07:09:16,28,14.23,390.6,0,0,390.6,0,97.65,292.95,Cash,Paid,Completed
10283,199,1073,36,36,Bike,Chattogram,Collins Road 862,Chattogram,Medina Lane 146,2024-09-02T20:35:15.813154,2024-09-02T20:38:52,2024-09-02T21:12:52,34,10.6,165,0,0,165,0,41.25,123.75,Cash,Paid,Completed
10284,1296,558,22,22,Bike,Dhaka,Miles Station Rd 338,Dhaka,Williams Street 625,2024-08-17T03:28:19.145693,2024-08-17T03:35:53,2024-08-17T03:42:53,7,2.22,54.2,0,0,54.2,0,13.55,40.65,Cash,Paid,Completed
10285,580,936,31,31,Car Lite,Dhaka,Reid Avenue 855,Dhaka,Hebert Street 723,2024-12-14T19:28:42.070612,2024-12-14T19:35:15,2024-12-14T19:48:15,13,5.47,185.4,0,0,185.4,0,46.35,139.05,Cash,Paid,Completed
10286,1148,1094,39,39,Bike,Chattogram,Snyder Bazar 364,Chattogram,Hogan Lane 802,2024-11-09T21:12:18.934786,2024-11-09T21:20:13,2024-11-09T21:46:13,26,7.8,129,0.21,27.04,101.96,0,25.49,76.47,Pathao Pay,Paid,Completed
10287,410,558,22,22,Bike,Dhaka,Thomas Street 197,Dhaka,Norris Bazar 519,2024-07-10T08:52:13.877528,2024-07-10T08:57:10,2024-07-10T09:04:10,7,2.54,57.4,0.068,3.9,53.5,0,13.38,40.12,Cash,Paid,Completed
10288,1254,466,44,44,Car Plus,Gazipur,Armstrong Highway 349,Gazipur,Lee Avenue 440,2024-01-07T00:14:34.205399,2024-01-07T00:20:28,,1,0.72,99.6,0,0,0,0,0,0,N/A,NoCharge,CancelledByDriver
10289,1451,957,20,20,Bike,Dhaka,Moore Highway 632,Dhaka,David Access Rd 652,2024-07-03T01:21:59.016366,2024-07-03T01:32:54,2024-07-03T01:33:54,1,0.31,29.1,0.122,3.55,25.55,0,6.39,19.16,Cash,Paid,Completed
10290,506,507,6,6,Bike,Gazipur,Butler Street 204,Gazipur,Bryant Avenue 156,2024-08-22T13:45:18.187287,2024-08-22T13:53:59,,13,4.05,78.5,0,0,0,0,0,0,N/A,NoCharge,CancelledByPassenger
10291,621,1224,30,30,Bike,Chattogram,Dunlap Lane 102,Chattogram,Butler Access Rd 25,2024-08-19T08:09:24.906509,2024-08-19T08:13:54,2024-08-19T08:15:54,2,0.68,33.8,0.236,7.99,25.81,0,6.45,19.36,Cash,Paid,Completed
10292,1445,1342,2,2,Car Lite,Dhaka,Miller Avenue 562,Dhaka,Stevenson Station Rd 735,2024-02-12T08:03:34.031062,2024-02-12T08:14:22,2024-02-12T08:21:22,7,3.32,130.4,0,0,130.4,0,32.6,97.8,Cash,Paid,Completed
10293,260,72,15,15,Bike,Chattogram,Robbins Avenue 707,Chattogram,May Access Rd 457,2024-02-02T00:14:29.280637,2024-02-02T00:23:46,2024-02-02T01:13:46,50,16.44,239.4,0,0,239.4,0,59.85,179.55,Pathao Pay,Paid,Completed
10294,758,1284,9,9,Bike,Chattogram,Santiago Lane 54,Chattogram,Mays Bazar 599,2024-06-17T20:37:25.740713,2024-06-17T20:45:52,2024-06-17T20:58:52,13,3.81,76.1,0,0,76.1,0,19.02,57.08,Cash,Paid,Completed
10295,1400,1359,16,16,Bike,Dhaka,Williams Road 214,Dhaka,Whitney Station Rd 894,2024-02-11T10:36:33.449095,2024-02-11T10:42:30,2024-02-11T10:49:30,7,2.66,58.6,0.137,8.02,50.58,0,12.64,37.94,Cash,Paid,Completed
10296,1134,1124,23,23,Bike,Dhaka,Aguilar Road 503,Dhaka,Gray Access Rd 184,2024-07-25T20:54:08.762767,2024-07-25T21:00:03,2024-07-25T21:07:03,7,2.25,54.5,0,0,54.5,0,13.62,40.88,Cash,Paid,Completed
10297,488,1284,9,9,Bike,Sylhet,Gross Street 607,Sylhet,Suarez Bazar 7,2024-12-17T19:15:46.883531,2024-12-17T19:21:06,2024-12-17T19:26:06,5,1.57,45.7,0,0,45.7,0,11.43,34.27,Cash,Paid,Completed
10298,1088,750,48,48,Bike,Dhaka,Stevenson Bazar 118,Dhaka,Klein Avenue 22,2024-09-10T23:08:45.831598,2024-09-10T23:17:16,2024-09-10T23:18:16,1,0.32,29.2,0.154,4.49,24.71,0,6.18,18.53,Cash,Paid,Completed
10299,359,466,44,44,Car Plus,Dhaka,White Street 819,Dhaka,Barber Road 84,2024-03-08T05:04:03.690979,2024-03-08T05:12:23,2024-03-08T05:13:23,1,0.74,100.2,0.245,24.56,75.64,0,18.91,56.73,Cash,Paid,Completed
10300,326,59,14,14,Car Lite,Dhaka,Gallagher Road 781,Dhaka,Cruz Highway 136,2024-12-28T13:25:18.685781,2024-12-28T13:32:53,2024-12-28T13:33:53,1,0.49,61.8,0.059,3.67,58.13,0,14.53,43.6,Card,Paid,Completed
10301,1356,363,28,28,Car Lite,Dhaka,Herrera Street 368,Dhaka,Harris Lane 816,2024-08-13T05:13:53.634559,2024-08-13T05:20:42,2024-08-13T05:27:42,7,3.69,137.8,0.177,24.35,113.45,0,28.36,85.09,Pathao Pay,Paid,Completed
10302,552,1342,2,2,Car Lite,Chattogram,Lindsey Avenue 647,Chattogram,Allen Lane 368,2024-12-21T13:21:21.313754,2024-12-21T13:29:11,2024-12-21T13:33:11,4,2.19,101.8,0.124,12.62,89.18,0,22.3,66.88,Cash,Paid,Completed
10303,1177,1342,2,2,Car Lite,Gazipur,Hoover Station Rd 332,Gazipur,Evans Lane 688,2024-11-23T08:15:58.130958,2024-11-23T08:20:41,2024-11-23T08:27:41,7,3.17,127.4,0,0,127.4,0,31.85,95.55,Cash,Paid,Completed
10304,167,1094,39,39,Bike,Dhaka,Simmons Lane 862,Dhaka,Spencer Road 713,2024-12-29T16:05:09.760294,2024-12-29T16:14:21,,1,0.36,29.6,0,0,0,0,0,0,N/A,NoCharge,CancelledByDriver
10305,1280,1342,2,2,Car Lite,Dhaka,Summers Street 138,Dhaka,Jackson Highway 125,2024-06-04T23:15:47.860933,2024-06-04T23:22:30,2024-06-04T23:25:30,3,1.49,85.8,0.138,11.82,73.98,0,18.5,55.48,Cash,Paid,Completed
10306,1076,908,8,8,Bike,Dhaka,Ford Lane 15,Dhaka,Bean Bazar 635,2024-07-10T13:04:52.234857,2024-07-10T13:11:37,2024-07-10T13:15:37,4,1.15,40.5,0,0,40.5,0,10.12,30.38,Cash,Paid,Completed
10307,937,1342,2,2,Car Lite,Chattogram,Lang Avenue 142,Chattogram,Gray Avenue 245,2024-02-05T17:45:42.426123,2024-02-05T17:51:14,2024-02-05T17:56:14,5,2.62,112.4,0,0,112.4,0,28.1,84.3,Cash,Paid,Completed
10308,178,466,44,44,Car Plus,Dhaka,Bennett Bazar 145,Dhaka,Owens Access Rd 274,2024-07-13T07:08:47.553224,2024-07-13T07:17:21,2024-07-13T07:31:21,14,9.3,396,0,0,396,0,99,297,Cash,Paid,Completed
10309,1153,905,46,46,Bike,Gazipur,Patrick Avenue 692,Gazipur,Jimenez Lane 836,2024-12-01T04:30:04.508566,2024-12-01T04:38:00,2024-12-01T04:59:00,21,6.84,114.4,0,0,114.4,0,28.6,85.8,Cash,Paid,Completed
10310,228,363,28,28,Car Lite,Dhaka,Watson Avenue 466,Dhaka,Cruz Lane 756,2024-08-06T18:50:19.324175,2024-08-06T18:56:44,2024-08-06T20:07:44,71,42.52,1042.4,0.096,100.55,941.85,0,235.46,706.39,Pathao Pay,Paid,Completed
10311,1256,363,28,28,Car Lite,Dhaka,Harris Access Rd 615,Dhaka,Garrett Station Rd 292,2024-06-01T15:06:37.661112,2024-06-01T15:12:08,,10,5.6,182,0,0,0,0,0,0,N/A,NoCharge,CancelledByDriver
10312,1163,259,10,10,Bike,Sylhet,Hunter Lane 437,Sylhet,Marks Lane 790,2024-10-10T16:34:23.037864,2024-10-10T16:39:29,2024-10-10T16:44:29,5,1.63,46.3,0,0,46.3,0,11.57,34.73,Cash,Paid,Completed
10313,693,558,22,22,Bike,Dhaka,Harris Access Rd 890,Dhaka,Rollins Avenue 664,2024-01-06T02:51:33.639909,2024-01-06T02:59:06,2024-01-06T03:25:06,26,7.36,124.6,0,0,124.6,0,31.15,93.45,Cash,Paid,Completed
10314,641,1303,33,33,Bike,Dhaka,Rice Access Rd 745,Dhaka,Short Station Rd 694,2024-05-19T22:40:30.263395,2024-05-19T22:48:22,2024-05-19T22:54:22,6,1.64,47.4,0,0,47.4,0,11.85,35.55,Cash,Paid,Completed
10315,1055,905,46,46,Bike,Dhaka,Douglas Street 450,Dhaka,Jackson Street 14,2024-09-08T17:09:00.554527,2024-09-08T17:16:31,,29,9.35,147.5,0,0,0,0,0,0,N/A,NoCharge,CancelledByDriver
10316,37,466,44,44,Car Plus,Chattogram,Taylor Lane 694,Chattogram,Flores Avenue 536,2024-07-03T12:51:48.287815,2024-07-03T12:58:16,2024-07-03T12:59:16,1,0.7,99,0,0,99,0,24.75,74.25,Cash,Paid,Completed
10317,486,1,54,54,Car Lite,Chattogram,Brown Highway 781,Chattogram,Knight Highway 57,2024-03-25T19:17:49.778788,2024-03-25T19:21:27,2024-03-25T19:47:27,26,13.48,371.6,0.063,23.57,348.03,0,87.01,261.02,Cash,Paid,Completed
10318,871,1105,27,27,Bike,Dhaka,Hopkins Highway 201,Dhaka,Oconnor Avenue 502,2024-05-06T11:37:28.253905,2024-05-06T11:43:53,,1,0.3,29,0.294,8.53,2.9,2.9,0.72,2.18,CancellationCharge,CancellationCharge,CancelledByDriver
10319,1097,1303,33,33,Bike,Chattogram,Stewart Street 338,Chattogram,Morris Access Rd 102,2024-09-16T22:10:48.165384,2024-09-16T22:18:13,2024-09-16T22:37:13,19,7,114,0,0,114,0,28.5,85.5,Cash,Paid,Completed
10320,842,976,19,19,Bike,Chattogram,Perez Avenue 710,Chattogram,Young Access Rd 698,2024-04-13T02:59:26.057314,2024-04-13T03:06:11,2024-04-13T03:17:11,11,3.97,75.7,0.126,9.54,66.16,0,16.54,49.62,Cash,Paid,Completed
10321,294,1211,29,29,Bike,Chattogram,Avila Avenue 676,Chattogram,Schmidt Street 743,2024-02-19T05:13:07.034238,2024-02-19T05:21:35,2024-02-19T05:24:35,3,1.05,38.5,0,0,38.5,0,9.62,28.88,Pathao Pay,Paid,Completed
10322,1402,1359,16,16,Bike,Dhaka,Ryan Bazar 865,Dhaka,Mason Road 481,2024-07-06T02:30:31.854735,2024-07-06T02:36:19,2024-07-06T03:12:19,36,13.31,194.1,0,0,194.1,0,48.52,145.58,Cash,Paid,Completed
10323,1335,363,28,28,Car Lite,Dhaka,Smith Access Rd 754,Dhaka,Andersen Lane 812,2024-03-06T01:48:23.659935,2024-03-06T01:57:00,2024-03-06T01:59:00,2,0.93,72.6,0.297,21.54,51.06,0,12.77,38.29,Cash,Paid,Completed
10324,1160,1124,23,23,Bike,Dhaka,Brown Bazar 644,Dhaka,Baker Highway 895,2024-02-27T18:00:13.612180,2024-02-27T18:07:11,2024-02-27T18:08:11,1,0.31,29.1,0,0,29.1,0,7.28,21.82,Cash,Paid,Completed
10325,1180,750,48,48,Bike,Chattogram,Smith Station Rd 776,Chattogram,Owen Street 67,2024-10-11T20:11:42.608630,2024-10-11T20:17:05,2024-10-11T20:59:05,42,12.77,194.7,0,0,194.7,0,48.67,146.03,Pathao Pay,Paid,Completed
10326,916,905,46,46,Bike,Dhaka,Williams Station Rd 820,Dhaka,Ford Lane 15,2024-04-13T04:32:15.815168,2024-04-13T04:38:07,2024-04-13T05:00:07,22,7.7,124,0,0,124,0,31,93,Cash,Paid,Completed
10327,120,466,44,44,Car Plus,Dhaka,White Road 412,Dhaka,Montoya Station Rd 619,2024-11-14T11:31:03.934537,2024-11-14T11:39:08,,6,3.85,208.5,0,0,20.85,20.85,5.21,15.64,CancellationCharge,CancellationCharge,CancelledByPassenger
10328,588,750,48,48,Bike,Gazipur,Garcia Street 222,Gazipur,Lee Avenue 440,2024-06-03T09:13:18.217810,2024-06-03T09:18:20,2024-06-03T09:35:20,17,6.1,103,0,0,103,0,25.75,77.25,Pathao Pay,Paid,Completed
10329,161,750,48,48,Bike,Dhaka,Rivas Road 109,Dhaka,Mills Lane 298,2024-02-16T07:00:54.406225,2024-02-16T07:10:22,2024-02-16T07:16:22,6,2.18,52.8,0,0,52.8,0,13.2,39.6,Cash,Paid,Completed
10330,921,269,11,11,Car Plus,Dhaka,Harris Access Rd 890,Dhaka,Baker Highway 469,2024-09-16T08:04:42.408732,2024-09-16T08:11:03,2024-09-16T08:12:03,1,0.64,97.2,0,0,97.2,0,24.3,72.9,Cash,Paid,Completed
10331,971,59,14,14,Car Lite,Dhaka,Mason Road 481,Dhaka,Johnson Bazar 855,2024-02-01T06:29:13.542592,2024-02-01T06:34:23,2024-02-01T06:37:23,3,1.66,89.2,0.065,5.84,83.36,0,20.84,62.52,Cash,Paid,Completed
10332,904,1303,33,33,Bike,Dhaka,Ford Road 117,Dhaka,Mccarty Access Rd 831,2024-11-11T03:55:39.223106,2024-11-11T04:00:56,2024-11-11T04:05:56,5,1.75,47.5,0,0,47.5,0,11.88,35.62,Cash,Paid,Completed
10333,136,1224,30,30,Bike,Gazipur,Hernandez Avenue 741,Gazipur,Thompson Road 613,2024-09-29T04:19:21.671203,2024-09-29T04:27:00,2024-09-29T04:31:00,4,1.32,42.2,0,0,42.2,0,10.55,31.65,Pathao Pay,Paid,Completed
10334,341,957,20,20,Bike,Chattogram,Roach Station Rd 443,Chattogram,Krause Bazar 104,2024-04-21T00:46:11.491944,2024-04-21T00:54:09,2024-04-21T01:12:09,18,6.59,108.9,0,0,108.9,0,27.23,81.67,Cash,Paid,Completed
10335,121,72,15,15,Bike,Dhaka,Parker Road 415,Dhaka,King Street 344,2024-01-05T06:00:33.458413,2024-01-05T06:04:47,2024-01-05T06:23:47,19,5.62,100.2,0,0,100.2,0,25.05,75.15,Card,Paid,Completed
10336,462,259,10,10,Bike,Gazipur,Gomez Road 484,Gazipur,Grant Highway 461,2024-05-26T13:05:31.115578,2024-05-26T13:12:36,2024-05-26T13:45:36,33,10.02,158.2,0,0,158.2,0,39.55,118.65,Cash,Paid,Completed
10337,1201,936,31,31,Car Lite,Dhaka,Thomas Station Rd 56,Dhaka,Jenkins Lane 217,2024-07-15T01:48:06.186765,2024-07-15T01:55:01,,1,0.49,61.8,0,0,0,0,0,0,N/A,NoCharge,CancelledByAccident
10338,644,173,1,1,Bike,Chattogram,Sweeney Lane 122,Chattogram,Williams Highway 133,2024-07-31T06:54:09.942220,2024-07-31T07:01:10,2024-07-31T07:06:10,5,1.64,46.4,0.243,11.29,35.11,0,8.78,26.33,Cash,Paid,Completed
10339,326,1073,36,36,Bike,Dhaka,Mcbride Street 557,Dhaka,Matthews Lane 858,2024-02-24T08:48:13.708555,2024-02-24T08:53:28,2024-02-24T09:03:28,10,3.43,69.3,0,0,69.3,0,17.32,51.98,Cash,Paid,Completed
10340,252,72,15,15,Bike,Chattogram,Davis Street 757,Chattogram,Daniels Avenue 802,2024-12-31T12:12:01.218219,2024-12-31T12:18:22,2024-12-31T12:43:22,25,9.29,142.9,0.284,40.54,102.36,0,25.59,76.77,Cash,Paid,Completed
10341,205,72,15,15,Bike,Chattogram,Price Road 35,Chattogram,Hughes Station Rd 873,2024-11-11T12:34:01.950018,2024-11-11T12:41:32,2024-11-11T12:46:32,5,1.72,47.2,0,0,47.2,0,11.8,35.4,Cash,Paid,Completed
10342,1074,1105,27,27,Bike,Dhaka,Cummings Lane 5,Dhaka,Norris Avenue 707,2024-07-26T09:43:30.215377,2024-07-26T09:50:54,2024-07-26T10:18:54,28,8.87,141.7,0.203,28.72,112.98,0,28.25,84.73,Cash,Paid,Completed
10343,1335,470,5,5,Car Lite,Dhaka,Hamilton Bazar 477,Dhaka,James Lane 401,2024-06-07T13:46:07.849620,2024-06-07T13:52:45,2024-06-07T13:53:45,1,0.5,62,0.122,7.57,54.43,0,13.61,40.82,Cash,Paid,Completed
10344,1232,905,46,46,Bike,Chattogram,Rice Bazar 498,Chattogram,Perkins Highway 819,2024-09-09T02:06:31.882716,2024-09-09T02:15:18,,17,5.67,98.7,0.068,6.7,0,0,0,0,N/A,NoCharge,CancelledByPassenger
10345,643,667,18,18,Bike,Chattogram,Elliott Avenue 111,Chattogram,Ball Station Rd 511,2024-06-26T16:36:31.377510,2024-06-26T16:43:08,2024-06-26T17:08:08,25,7.6,126,0.223,28.15,97.85,0,24.46,73.39,Cash,Paid,Completed
10346,78,957,20,20,Bike,Dhaka,White Avenue 625,Dhaka,Carey Station Rd 819,2024-06-19T03:53:18.105658,2024-06-19T04:00:29,2024-06-19T04:03:29,3,1.05,38.5,0.09,3.47,35.03,0,8.76,26.27,Cash,Paid,Completed
10347,1388,466,44,44,Car Plus,Chattogram,Barnes Highway 751,Chattogram,Robbins Avenue 707,2024-02-25T05:38:44.738712,2024-02-25T05:46:41,2024-02-25T06:14:41,28,17.99,698.7,0,0,698.7,0,174.68,524.02,Cash,Paid,Completed
10348,855,976,19,19,Bike,Chattogram,Young Road 465,Chattogram,Oneill Bazar 534,2024-04-22T01:15:54.627432,2024-04-22T01:21:30,2024-04-22T01:45:30,24,8.51,134.1,0,0,134.1,0,33.52,100.58,Cash,Paid,Completed
10349,24,1342,2,2,Car Lite,Dhaka,Ruiz Lane 548,Dhaka,Foley Street 296,2024-07-12T20:23:26.240096,2024-07-12T20:29:48,2024-07-12T20:54:48,25,13.55,371,0,0,371,0,92.75,278.25,Card,Paid,Completed
10350,370,908,8,8,Bike,Dhaka,Austin Road 535,Dhaka,Williamson Street 736,2024-11-29T00:04:51.841687,2024-11-29T00:13:32,,15,5.73,97.3,0.255,24.82,0,0,0,0,N/A,NoCharge,CancelledByPassenger
10351,653,470,5,5,Car Lite,Chattogram,Cruz Access Rd 50,Chattogram,Manning Road 302,2024-06-23T20:34:06.174532,2024-06-23T20:40:13,2024-06-23T20:49:13,9,4.8,164,0,0,164,0,41,123,Cash,Paid,Completed
10352,429,1073,36,36,Bike,Chattogram,Williams Street 732,Chattogram,Clark Lane 347,2024-12-20T21:40:37.491606,2024-12-20T21:50:38,2024-12-20T21:51:38,1,0.3,29,0.194,5.62,23.38,0,5.84,17.54,Pathao Pay,Paid,Completed
10353,1071,1108,21,21,Bike,Chattogram,Snyder Bazar 364,Chattogram,Torres Station Rd 677,2024-10-04T04:32:03.953265,2024-10-04T04:39:44,2024-10-04T05:14:44,35,12.27,182.7,0,0,182.7,0,45.67,137.03,Card,Paid,Completed
10354,808,1094,39,39,Bike,Chattogram,Lynn Street 424,Chattogram,Delgado Highway 220,2024-05-11T11:46:07.674091,2024-05-11T11:52:23,2024-05-11T12:08:23,16,6.26,103.6,0,0,103.6,0,25.9,77.7,Pathao Pay,Paid,Completed
10355,343,1342,2,2,Car Lite,Dhaka,Maynard Highway 394,Dhaka,Taylor Street 321,2024-02-25T08:35:42.583925,2024-02-25T08:41:41,2024-02-25T08:42:41,1,0.45,61,0.192,11.69,49.31,0,12.33,36.98,Cash,Paid,Completed
10356,564,173,1,1,Bike,Dhaka,Holt Street 853,Dhaka,Thompson Avenue 859,2024-11-16T10:20:27.641199,2024-11-16T10:27:15,2024-11-16T10:28:15,1,0.35,29.5,0,0,29.5,0,7.38,22.12,Cash,Paid,Completed
10357,1100,59,14,14,Car Lite,Chattogram,Stewart Street 338,Chattogram,Guerra Access Rd 239,2024-06-28T10:22:42.618936,2024-06-28T10:27:40,,1,0.56,63.2,0,0,0,0,0,0,N/A,NoCharge,CancelledByDriver
10358,1286,905,46,46,Bike,Chattogram,Norton Highway 410,Chattogram,Jimenez Street 146,2024-12-18T12:56:20.706337,2024-12-18T13:02:50,2024-12-18T13:09:50,7,2.46,56.6,0.234,13.23,43.37,0,10.84,32.53,Cash,Paid,Completed
10359,1027,1105,27,27,Bike,Dhaka,Beck Street 512,Dhaka,Beck Lane 262,2024-01-25T22:22:54.543563,2024-01-25T22:29:33,2024-01-25T22:46:33,17,5.35,95.5,0,0,95.5,0,23.88,71.62,Cash,Paid,Completed
10360,832,957,20,20,Bike,Dhaka,Bond Road 483,Dhaka,Ramirez Station Rd 708,2024-11-14T10:51:02.373199,2024-11-14T10:57:38,2024-11-14T11:15:38,18,5.83,101.3,0,0,101.3,0,25.32,75.98,Cash,Paid,Completed
10361,752,1284,9,9,Bike,Sylhet,Jordan Access Rd 170,Sylhet,Zimmerman Station Rd 31,2024-07-06T09:18:00.557365,2024-07-06T09:25:50,2024-07-06T09:36:50,11,3.54,71.4,0.28,19.97,51.43,0,12.86,38.57,Cash,Paid,Completed
10362,522,1342,2,2,Car Lite,Chattogram,Green Lane 633,Chattogram,Cochran Access Rd 493,2024-06-02T00:43:58.052725,2024-06-02T00:50:52,2024-06-02T00:51:52,1,0.49,61.8,0,0,61.8,0,15.45,46.35,Cash,Paid,Completed
10363,743,908,8,8,Bike,Dhaka,Gallagher Road 781,Dhaka,Watson Access Rd 303,2024-07-17T22:02:56.727114,2024-07-17T22:13:21,2024-07-17T22:22:21,9,3.43,68.3,0,0,68.3,0,17.07,51.23,Pathao Pay,Paid,Completed
10364,299,845,49,49,Bike,Sylhet,Chan Avenue 266,Sylhet,Strickland Access Rd 435,2024-03-14T11:39:53.565416,2024-03-14T11:44:43,,25,8.32,133.2,0,0,0,0,0,0,N/A,NoCharge,CancelledByPassenger
10365,45,1073,36,36,Bike,Dhaka,Klein Avenue 22,Dhaka,Norris Avenue 707,2024-06-07T01:43:21.675760,2024-06-07T01:49:55,,27,8.49,136.9,0.061,8.4,0,0,0,0,N/A,NoCharge,CancelledByPassenger
10366,1233,905,46,46,Bike,Chattogram,Adkins Access Rd 117,Chattogram,Stephens Station Rd 476,2024-12-14T11:32:43.164687,2024-12-14T11:39:41,2024-12-14T12:12:41,33,11.85,176.5,0,0,176.5,0,44.12,132.38,Cash,Paid,Completed
10367,207,667,18,18,Bike,Dhaka,Mills Avenue 142,Dhaka,Anderson Street 896,2024-09-13T07:47:50.070785,2024-09-13T07:53:18,2024-09-13T07:57:18,4,1.33,42.3,0.174,7.35,34.95,0,8.74,26.21,Cash,Paid,Completed
10368,598,466,44,44,Car Plus,Sylhet,Romero Street 199,Sylhet,Brown Highway 36,2024-11-28T20:34:04.336924,2024-11-28T20:42:15,2024-11-28T20:45:15,3,1.79,137.7,0.141,19.42,118.28,0,29.57,88.71,Cash,Paid,Completed
10369,889,72,15,15,Bike,Sylhet,Chavez Access Rd 538,Sylhet,Reed Access Rd 475,2024-02-24T17:04:22.659555,2024-02-24T17:11:59,2024-02-24T17:16:59,5,1.66,46.6,0.059,2.77,43.83,0,10.96,32.87,Pathao Pay,Paid,Completed
10370,665,891,35,35,Bike,Dhaka,Perez Street 819,Dhaka,Hicks Highway 676,2024-01-12T13:56:00.497663,2024-01-12T14:01:41,,6,2.28,53.8,0,0,0,0,0,0,N/A,NoCharge,CancelledByPassenger
10371,642,957,20,20,Bike,Dhaka,Long Station Rd 147,Dhaka,Hamilton Road 65,2024-09-22T16:24:02.123035,2024-09-22T16:30:19,2024-09-22T16:43:19,13,3.71,75.1,0,0,75.1,0,18.77,56.33,Pathao Pay,Paid,Completed
10372,50,269,11,11,Car Plus,Dhaka,Lewis Road 241,Dhaka,Young Highway 695,2024-10-22T01:21:16.525477,2024-10-22T01:28:46,2024-10-22T01:30:46,2,1.42,123.6,0.238,29.42,94.18,0,23.55,70.63,Cash,Paid,Completed
10373,230,1429,26,26,Car Lite,Dhaka,Moore Bazar 628,Dhaka,Morgan Street 419,2024-07-04T06:12:48.804803,2024-07-04T06:18:30,2024-07-04T06:30:30,12,5.84,190.8,0.197,37.61,153.19,0,38.3,114.89,Pathao Pay,Paid,Completed
10374,313,507,6,6,Bike,Sylhet,Martinez Access Rd 518,Sylhet,Reyes Access Rd 262,2024-12-08T03:48:52.284603,2024-12-08T03:56:07,2024-12-08T04:13:07,17,5.6,98,0.082,8.03,89.97,0,22.49,67.48,Cash,Paid,Completed
